time	hru_ea(1)	hru_ea(2)	hru_ea(3)	hru_ea(4)	hru_ea(5)	hru_ea(6)	hru_ea(7)	hru_ea(8)	hru_ea(9)	hru_ea(10)	hru_ea(11)	hru_ea(12)	hru_ea(13)	hru_ea(14)	hru_ea(15)	hru_ea(16)	hru_ea(17)	hru_ea(18)	hru_ea(19)	hru_ea(20)	hru_ea(21)	hru_ea(22)	hru_ea(23)	hru_ea(24)	hru_ea(25)	hru_ea(26)	hru_ea(27)	hru_ea(28)	hru_ea(29)	hru_ea(30)	hru_ea(31)	hru_ea(32)	hru_ea(33)	hru_ea(34)	hru_ea(35)	hru_ea(36)	hru_ea(37)	hru_ea(38)	hru_ea(39)	hru_ea(40)	hru_ea(41)	hru_ea(42)	hru_ea(43)	hru_ea(44)	hru_ea(45)	hru_ea(46)	hru_ea(47)	hru_ea(48)
units	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)	(kPa)
2022-03-03T03:00	0.4314586	0.4246156	0.4400862	0.4676264	0.4490824	0.4120559	0.4516389	0.4850054	0.529928	0.4496873	0.4646387	0.5268422	0.3845558	0.5838697	0.5949571	0.5898731	0.574734	0.4262859	0.4135311	0.4391125	0.4753449	0.6648282	0.4188369	0.4640719	0.6551704	0.5755821	0.665551	0.6587775	0.4640161	0.4740426	0.4676585	0.4743435	0.5282445	0.417963	0.6910829	0.4261082	0.5898731	0.4049046	0.6950109	0.3744531	0.6628387	0.3999018	0.4360065	0.4065347	0.4186912	0.4235912	0.5287544	0.4804292
2022-03-03T04:00	0.4189928	0.4121431	0.4276327	0.4552237	0.4366411	0.3995918	0.4392042	0.4726635	0.5178156	0.4372466	0.4522351	0.5147125	0.3721329	0.5721677	0.5833554	0.5782218	0.5629452	0.4138137	0.4010631	0.4266535	0.4629707	0.6539837	0.406371	0.4516581	0.6442065	0.563816	0.6547179	0.6478578	0.4516114	0.4616663	0.4552551	0.4619682	0.5161305	0.4054915	0.6805622	0.4136406	0.5782218	0.3924442	0.6845511	0.3620602	0.6519576	0.387447	0.423551	0.3940719	0.406229	0.4111235	0.516639	0.4680764
2022-03-03T05:00	0.4068374	0.3999866	0.4154828	0.4431035	0.4244964	0.3874535	0.427064	0.4605906	0.5059389	0.4251019	0.4401158	0.5028207	0.3600577	0.5606639	0.5719443	0.5667646	0.5513608	0.4016563	0.3889198	0.414499	0.4508729	0.6432861	0.3942254	0.4395295	0.6333953	0.5522533	0.6440312	0.6370886	0.4394915	0.4495671	0.4431342	0.44987	0.5042532	0.3933413	0.6701737	0.4014877	0.5667646	0.3803154	0.674221	0.3500231	0.641225	0.3753277	0.411402	0.3819393	0.3940871	0.3989724	0.5047601	0.4559958
2022-03-03T06:00	0.3949862	0.3881397	0.4036303	0.4312605	0.4126425	0.3756339	0.4152125	0.4487821	0.4942944	0.4132476	0.4282756	0.4911631	0.3483222	0.5493554	0.5607215	0.5554991	0.5399782	0.3898072	0.3770943	0.4026429	0.4390463	0.632734	0.3823933	0.4276808	0.6227352	0.5408913	0.6334895	0.6264683	0.4276511	0.4377402	0.4312904	0.4380436	0.4926087	0.3815056	0.6599161	0.3896429	0.5554991	0.3685108	0.6640194	0.3383332	0.6306393	0.3635365	0.3995535	0.3701298	0.3822587	0.3871313	0.4931139	0.4441826
2022-03-03T07:00	0.3722484	0.3657641	0.380436	0.4066121	0.388973	0.3539214	0.3914077	0.4232157	0.4663573	0.3895462	0.4037839	0.4633886	0.3280643	0.5185747	0.5293569	0.5244027	0.5096801	0.3673434	0.3553043	0.3795007	0.4139897	0.5976923	0.3603222	0.4032203	0.5882019	0.5105461	0.5984095	0.5917451	0.4031922	0.4127519	0.4066405	0.4130395	0.4647591	0.3594816	0.623496	0.3671878	0.5244027	0.3471768	0.6273916	0.3186097	0.5957041	0.3424672	0.3765743	0.3487097	0.3601947	0.3648092	0.4652381	0.4188568
2022-03-03T08:00	0.3673049	0.3610494	0.3752454	0.4005735	0.3834993	0.3495672	0.3858324	0.4166235	0.4582566	0.3840679	0.3978264	0.4553838	0.3244947	0.5085568	0.5189546	0.5141703	0.5000155	0.3625915	0.3509158	0.3743439	0.4076858	0.5846561	0.3557735	0.3972958	0.5755399	0.5008023	0.5853233	0.5789145	0.3972399	0.406488	0.4006016	0.4067729	0.4566762	0.3549639	0.6094268	0.3624113	0.5141703	0.3430396	0.61318	0.3153198	0.5827367	0.338457	0.3714931	0.3445136	0.3556469	0.3601013	0.4571498	0.4123928
2022-03-03T09:00	0.3717249	0.3653627	0.3798016	0.4055695	0.388198	0.3536859	0.3905715	0.4219022	0.4642821	0.3887764	0.4027744	0.4613572	0.328195	0.5155083	0.5261005	0.5212267	0.5068081	0.366931	0.3550572	0.3788846	0.4128067	0.5930523	0.3599971	0.4022345	0.5837605	0.5076095	0.5937324	0.5872001	0.4021777	0.4115879	0.4055982	0.4118778	0.462673	0.3591739	0.6183037	0.3667478	0.5212267	0.3470485	0.6221301	0.3188693	0.5910959	0.3423892	0.3759849	0.3485473	0.3598684	0.3643985	0.4631552	0.4175967
2022-03-03T10:00	0.3437472	0.3374053	0.3517661	0.3775141	0.3601539	0.3258244	0.362535	0.3938646	0.4365504	0.3607159	0.374729	0.4335949	0.3006066	0.4884471	0.4992028	0.4942545	0.479602	0.3389508	0.3271821	0.3508671	0.3847597	0.5676162	0.3320926	0.3741742	0.5581202	0.4804242	0.5683408	0.56166	0.3741214	0.3835436	0.3775407	0.3838136	0.4349196	0.3312618	0.5935843	0.3388056	0.4942545	0.3192475	0.5974805	0.2914192	0.5656373	0.3146413	0.3479838	0.3207193	0.3319501	0.3364666	0.4354022	0.3895485
2022-03-03T11:00	0.3578881	0.3513432	0.3661624	0.3927197	0.3748156	0.3393888	0.3772716	0.4095763	0.4535567	0.3753953	0.3898478	0.4505127	0.3133454	0.5069802	0.5180465	0.5129556	0.4978783	0.3529382	0.3407906	0.3652347	0.4001902	0.588391	0.3458596	0.3892757	0.5786312	0.4987244	0.5891357	0.5822695	0.3892212	0.3989365	0.3927471	0.3992148	0.4518772	0.345002	0.6150737	0.3527884	0.5129556	0.3325983	0.6190764	0.3038528	0.5863573	0.3278418	0.3622598	0.334118	0.3457125	0.3503743	0.4523742	0.4051271
2022-03-03T12:00	0.3718795	0.3651381	0.3804008	0.4077404	0.3893106	0.352822	0.3918392	0.4250856	0.4703137	0.3899075	0.4047847	0.4671845	0.325978	0.5252049	0.5365692	0.5313414	0.5158565	0.3667811	0.3542663	0.3794456	0.4154282	0.6087638	0.359489	0.4041958	0.5987517	0.5167255	0.6095277	0.6024842	0.4041398	0.4141381	0.4077686	0.4144245	0.4685872	0.3586055	0.6361297	0.3666268	0.5313414	0.3458244	0.6402339	0.3161889	0.6066776	0.3409221	0.376382	0.3473906	0.3593374	0.36414	0.4690981	0.420508
2022-03-03T13:00	0.3856249	0.3786949	0.3943829	0.4224713	0.4035385	0.3660318	0.4061365	0.4402835	0.486702	0.4041518	0.4194354	0.4834917	0.3384185	0.5429896	0.5546368	0.5492792	0.5334068	0.380384	0.3675171	0.3934012	0.4303669	0.6285845	0.3728872	0.4188305	0.6183337	0.5342977	0.6293665	0.6221553	0.418773	0.429042	0.4225003	0.4293361	0.4849308	0.3719787	0.656596	0.3802254	0.5492792	0.3588355	0.6607963	0.3283443	0.6264487	0.3537932	0.3902526	0.3604462	0.3727313	0.3776689	0.485455	0.4355833
2022-03-03T14:00	0.3553256	0.3485341	0.3639306	0.391554	0.3729241	0.3361439	0.375474	0.4091466	0.4551296	0.3735237	0.3885618	0.4519467	0.3091985	0.5112306	0.5228807	0.5175234	0.5016508	0.3501907	0.3375917	0.3629599	0.3993505	0.5971317	0.3428416	0.3879676	0.5868003	0.5025515	0.5979091	0.5906496	0.3879144	0.3980432	0.3915897	0.3983334	0.4533781	0.3419603	0.6253722	0.3500369	0.5175234	0.3291092	0.6296189	0.2993972	0.5949727	0.3241816	0.3598708	0.3306843	0.3426906	0.3475273	0.4538969	0.4044982
2022-03-03T15:00	0.3237857	0.317229	0.3321131	0.358875	0.3408159	0.3052862	0.3432818	0.3759894	0.42086	0.3413938	0.35597	0.4177509	0.2793846	0.4759339	0.487411	0.4821345	0.4665019	0.3188295	0.306677	0.3311685	0.3664577	0.5608397	0.3117333	0.3553947	0.5505859	0.4673975	0.5616018	0.5544042	0.3553462	0.3651869	0.3589158	0.365469	0.4191531	0.3108903	0.5888801	0.3186824	0.4821345	0.2985122	0.5931079	0.2699911	0.5586913	0.2937689	0.3281827	0.3000292	0.3115891	0.316256	0.4196589	0.3714617
2022-03-03T16:00	0.2909746	0.2847533	0.2988937	0.3243756	0.3071704	0.2734392	0.3095144	0.3407366	0.3837667	0.3077181	0.3216039	0.3807817	0.2489692	0.4368955	0.4480058	0.4428989	0.4277709	0.2862728	0.2747527	0.2979909	0.3316223	0.5193579	0.2795393	0.3210564	0.5093596	0.4286447	0.5200929	0.5130807	0.3210127	0.3304085	0.3244198	0.3306779	0.3821314	0.2787461	0.5467146	0.2861344	0.4428989	0.2670286	0.5508496	0.2401215	0.5172581	0.2625416	0.2951545	0.2684645	0.2794037	0.2838293	0.3826162	0.336403
2022-03-03T17:00	0.2234927	0.2169679	0.2318591	0.2593209	0.2407022	0.205193	0.2432174	0.277307	0.3259652	0.2412909	0.2563039	0.3225138	0.1803321	0.3883849	0.4017675	0.3956115	0.3775127	0.2185523	0.2065544	0.2309017	0.2672492	0.4899555	0.2115246	0.2557007	0.4773865	0.3785377	0.490898	0.4820393	0.2556476	0.265907	0.2593568	0.266219	0.3240826	0.2106865	0.5247684	0.218398	0.3956375	0.1986034	0.5300586	0.171542	0.487325	0.1940275	0.2278901	0.2000831	0.2113748	0.2159886	0.3246507	0.2725276
2022-03-03T18:00	0.2708143	0.2630819	0.2807073	0.3131692	0.2911613	0.2491181	0.2941403	0.3343974	0.3916545	0.291873	0.3096132	0.3876115	0.2195986	0.4649137	0.4805955	0.4733824	0.4521907	0.2649638	0.2507336	0.2795882	0.3225391	0.583652	0.2566332	0.3089063	0.5689544	0.4533891	0.5847385	0.5743952	0.3088421	0.3209421	0.3132125	0.3213185	0.3894709	0.2556354	0.6242202	0.2647583	0.4734136	0.2412985	0.6304015	0.2091369	0.580552	0.2358634	0.2760219	0.2430595	0.2564515	0.2619325	0.3901275	0.3287488
2022-03-03T19:00	0.2846981	0.2765426	0.2951334	0.3293827	0.3061618	0.2618168	0.3093046	0.3517858	0.412233	0.3069126	0.3256304	0.4079638	0.230695	0.4896128	0.5061817	0.4985604	0.4761713	0.2785274	0.2635202	0.2939529	0.3392706	0.615106	0.2697416	0.3248844	0.5995678	0.4774374	0.6162548	0.6053196	0.3248167	0.3375852	0.3294284	0.3379825	0.4099272	0.2686894	0.6580005	0.2783106	0.4985933	0.2535715	0.664537	0.2196685	0.6118286	0.247841	0.290191	0.2554283	0.2695501	0.2753304	0.4106205	0.3458241
2022-03-03T20:00	0.3191879	0.3106666	0.3300597	0.365545	0.3415188	0.2952707	0.3447742	0.3886377	0.4505272	0.3422824	0.3616657	0.4461951	0.2625286	0.5289658	0.5456589	0.5380017	0.5153879	0.3127338	0.2970574	0.3288127	0.3757411	0.6546991	0.3035691	0.3608891	0.6392305	0.5166906	0.6558406	0.644962	0.3608141	0.3740073	0.3655956	0.3744207	0.4481597	0.3024752	0.6973565	0.3125353	0.5380017	0.2866212	0.7038122	0.2508587	0.6514532	0.2806123	0.3248915	0.2885671	0.3033758	0.3093972	0.4488567	0.3825101
2022-03-03T21:00	0.3390913	0.3306508	0.349835	0.3848272	0.3611566	0.3153346	0.3643881	0.407481	0.4678352	0.3619177	0.381011	0.4636177	0.2826468	0.5436859	0.5596956	0.552321	0.5305646	0.3326962	0.3171153	0.3486293	0.3948309	0.6639234	0.3235905	0.3802411	0.6492141	0.5318106	0.6650502	0.6546695	0.3801881	0.3931342	0.3848808	0.3935441	0.4655479	0.322488	0.7044203	0.3324841	0.5523578	0.3067382	0.7105562	0.2709257	0.6608548	0.300713	0.3447423	0.3086745	0.3234065	0.3293868	0.466214	0.4014875
2022-03-03T22:00	0.3337647	0.3260538	0.3435871	0.3754101	0.3539113	0.3120323	0.3568467	0.3959126	0.4502415	0.3546059	0.3719518	0.4464559	0.2818859	0.5178846	0.5320893	0.5255588	0.5062522	0.327926	0.3136551	0.3424779	0.3844867	0.6240397	0.3195861	0.3712531	0.6110946	0.5073403	0.6249793	0.6158808	0.3712014	0.3829695	0.3754623	0.3833151	0.448162	0.3185908	0.6595155	0.3277407	0.5255588	0.3041159	0.6648485	0.2710449	0.6213096	0.2985673	0.3389545	0.3058765	0.319405	0.3249027	0.4487727	0.3905006
2022-03-03T23:00	0.3671225	0.3590086	0.3774391	0.4107981	0.3882829	0.3442574	0.391345	0.4322056	0.4887629	0.3889918	0.4071474	0.4848059	0.3124391	0.5588309	0.5735286	0.5667648	0.5467817	0.3609965	0.3459515	0.3762715	0.4202852	0.668099	0.3522016	0.4064377	0.6548187	0.5479246	0.66911	0.6597551	0.406381	0.418681	0.4108267	0.4190305	0.4866312	0.3511531	0.7044769	0.3607922	0.5667648	0.3358959	0.709972	0.3009582	0.6653367	0.3300675	0.3725512	0.3377705	0.3520267	0.3578154	0.4872632	0.4265489
2022-03-04T00:00	0.3949705	0.3867003	0.4054558	0.4392615	0.4164502	0.3716513	0.4195422	0.460884	0.5178151	0.4171551	0.4355833	0.5138804	0.3391098	0.5879334	0.6025691	0.5958553	0.5759117	0.3887119	0.373407	0.4042534	0.4488595	0.6965195	0.3797723	0.4348509	0.6833347	0.5770454	0.6974896	0.6882074	0.4347899	0.4472315	0.4392923	0.4476067	0.515685	0.3786913	0.7324402	0.3885186	0.5958553	0.3631375	0.7378619	0.3273229	0.6937544	0.3571731	0.4004947	0.3650405	0.3795829	0.3854648	0.5163232	0.45517
2022-03-04T01:00	0.3943337	0.3866627	0.4040539	0.4353207	0.4142484	0.3726473	0.4171268	0.4552603	0.5074297	0.4149224	0.4319367	0.5038341	0.3422276	0.5712549	0.5845263	0.578407	0.5603479	0.3885403	0.3742773	0.4029667	0.444179	0.6691991	0.3802083	0.4312688	0.6574082	0.5613805	0.6700931	0.661775	0.4312081	0.4426865	0.4353819	0.4430281	0.505472	0.379205	0.7014467	0.3883467	0.5784463	0.3646959	0.7063037	0.3311828	0.666746	0.3591342	0.3994653	0.366479	0.3800454	0.385507	0.5060656	0.4500045
2022-03-04T02:00	0.4131177	0.4055211	0.4227225	0.4535579	0.4327684	0.3916478	0.4356199	0.4731357	0.5242349	0.4334414	0.4502229	0.5206974	0.361433	0.5863401	0.599209	0.5932886	0.5757566	0.4073723	0.3932744	0.4216456	0.4622339	0.681044	0.399157	0.4495585	0.6696868	0.5767404	0.6819105	0.6739205	0.4494953	0.4607778	0.4535898	0.461101	0.5222831	0.3981617	0.7120985	0.4071985	0.5932886	0.3837684	0.7167575	0.350423	0.6786773	0.3782496	0.4181922	0.3855317	0.3989862	0.4043966	0.5228607	0.4679679
2022-03-04T03:00	0.4191985	0.4117294	0.428642	0.4588527	0.4384903	0.3980839	0.4412646	0.4780285	0.5279206	0.4391435	0.4555629	0.5244887	0.3683456	0.5884426	0.6009673	0.5952048	0.5781286	0.4135561	0.3996851	0.4275767	0.4673665	0.6803858	0.4054502	0.4549202	0.6693862	0.579121	0.6812103	0.6734585	0.454856	0.4659216	0.4588851	0.4662496	0.5260562	0.4044939	0.7104359	0.413379	0.5952048	0.3903309	0.7149661	0.3574835	0.6781002	0.3848948	0.4241535	0.3920734	0.4053051	0.4106134	0.5266039	0.4729866
2022-03-04T04:00	0.4037409	0.3961948	0.4132931	0.4439406	0.4232845	0.3824083	0.4261177	0.4634588	0.5143353	0.4239461	0.4406293	0.5108131	0.3524286	0.5763535	0.5892207	0.5832938	0.5657881	0.3980411	0.3840047	0.4122056	0.4526019	0.6711039	0.389862	0.4399759	0.6596885	0.5667591	0.6719162	0.6639212	0.4399137	0.4511374	0.4439719	0.4514554	0.512447	0.388885	0.7021642	0.3978419	0.5833337	0.3745949	0.7068243	0.3414276	0.6687171	0.3691006	0.4087836	0.376352	0.3896943	0.3950623	0.5130164	0.4583081
2022-03-04T05:00	0.4014975	0.3938176	0.4112392	0.442509	0.4214284	0.379801	0.4243114	0.4624308	0.5144678	0.4220876	0.4391133	0.5108731	0.3493368	0.5780153	0.5912004	0.5851347	0.5671484	0.3957112	0.3814429	0.4101563	0.4513383	0.6753811	0.3873782	0.4384308	0.6636311	0.5681997	0.6762436	0.6679768	0.4383688	0.4498455	0.4425403	0.4501945	0.5125075	0.3863787	0.7073774	0.395513	0.5851747	0.3718455	0.7121641	0.3376369	0.6729352	0.3662535	0.4066326	0.3736454	0.3872114	0.392691	0.5130771	0.4571604
2022-03-04T06:00	0.3809816	0.3732415	0.390821	0.4224795	0.4011423	0.3591121	0.4040485	0.4427429	0.4958671	0.4018025	0.419039	0.4921788	0.3264522	0.5611322	0.5747342	0.5685017	0.5499705	0.3751296	0.3607541	0.3897292	0.4314501	0.6618542	0.3667255	0.4183836	0.6496898	0.5510322	0.6627913	0.6541786	0.4183241	0.4299536	0.4225396	0.4302891	0.4938648	0.3657199	0.6951223	0.3749404	0.5685017	0.3511029	0.700167	0.3139936	0.6593166	0.3455079	0.3861647	0.3529173	0.3665666	0.3720858	0.4944509	0.4373893
2022-03-04T07:00	0.3771799	0.3701517	0.3860685	0.4146215	0.395368	0.3573206	0.3980082	0.4327629	0.4801568	0.3959911	0.4115321	0.4768738	0.3275918	0.5378357	0.5497972	0.5442938	0.5280009	0.3718643	0.3588247	0.3850718	0.4226598	0.6259335	0.364265	0.4109167	0.6153602	0.528915	0.6267403	0.6193014	0.4108581	0.4213106	0.414651	0.4216101	0.4783454	0.3633445	0.6548558	0.3717034	0.5442938	0.3500358	0.6591962	0.3161724	0.62373	0.3449345	0.3818758	0.3516659	0.364107	0.3691115	0.4788814	0.4279733
2022-03-04T08:00	0.3459423	0.3387129	0.3550939	0.3846404	0.3647205	0.3255761	0.3674264	0.4035639	0.4532587	0.3653494	0.3814413	0.4498126	0.2937108	0.5145188	0.5273205	0.5214411	0.5040084	0.340483	0.3270951	0.3540723	0.3930078	0.6093255	0.3326781	0.380788	0.5978537	0.5050194	0.6101906	0.6021179	0.3807336	0.3916115	0.3846679	0.3919183	0.4513905	0.3317378	0.640726	0.3403106	0.5214411	0.3172944	0.6454744	0.2822441	0.6069419	0.3114228	0.3507699	0.3191861	0.3325091	0.3376597	0.4519598	0.3985522
2022-03-04T09:00	0.3177219	0.3113808	0.3257676	0.3516722	0.3342086	0.2997947	0.33659	0.368209	0.4115522	0.3347605	0.3488479	0.4085649	0.2720422	0.4647267	0.4758108	0.4706939	0.4556329	0.3129159	0.301148	0.3248545	0.3589874	0.5465991	0.306038	0.3483004	0.5367254	0.4564847	0.5473395	0.5403774	0.3482506	0.3577632	0.3516972	0.3580434	0.4099413	0.3052181	0.5736245	0.3127576	0.4707264	0.2929092	0.5776907	0.2618727	0.5445305	0.287709	0.3219661	0.2945806	0.3059049	0.3104359	0.410401	0.3638437
2022-03-04T10:00	0.3223398	0.3161709	0.3301588	0.3552398	0.3383152	0.3048986	0.3406326	0.3712415	0.4130456	0.3388749	0.3525321	0.410154	0.2774341	0.4640983	0.4747151	0.4698187	0.4553956	0.317663	0.30621	0.3292555	0.3623351	0.5423268	0.3109858	0.3520028	0.532887	0.4562182	0.5430277	0.5363825	0.3519524	0.3611483	0.3552906	0.361406	0.4114819	0.310174	0.5680307	0.317525	0.4698512	0.2977476	0.5718827	0.2675006	0.5403389	0.2926976	0.3264642	0.2993744	0.3108504	0.3152557	0.4119447	0.3670388
2022-03-04T11:00	0.3384228	0.3328353	0.3454928	0.3680634	0.3528682	0.3225751	0.3549541	0.3823238	0.4192964	0.3533448	0.365625	0.416764	0.3001625	0.4638645	0.4730355	0.4688326	0.4562949	0.3341946	0.3237812	0.3446817	0.3744069	0.5310589	0.3281279	0.3651339	0.5230271	0.4570186	0.5316342	0.5260131	0.3650823	0.3733254	0.3680894	0.3735626	0.4179266	0.3273999	0.5528613	0.3340513	0.4688326	0.3167408	0.5561462	0.291942	0.5293723	0.3126404	0.3421611	0.3180648	0.3279868	0.3320031	0.4183342	0.3785737
2022-03-04T12:00	0.3656491	0.3592746	0.3736983	0.3994328	0.3820911	0.3476324	0.3844847	0.415757	0.4581748	0.3826547	0.3966522	0.4552557	0.3222144	0.5095202	0.5201227	0.515251	0.5007737	0.360827	0.3489919	0.3727788	0.4066861	0.5873239	0.3539248	0.3960982	0.5779906	0.5016253	0.5880292	0.5814752	0.3960705	0.4054692	0.3994607	0.4057519	0.4566033	0.3530984	0.6127007	0.3606741	0.515251	0.3410022	0.616532	0.3129207	0.5853686	0.3363725	0.3699019	0.3425091	0.3537994	0.3583358	0.4570743	0.4114714
2022-03-04T13:00	0.3622789	0.3558898	0.3703944	0.3963417	0.3788543	0.3441595	0.3812609	0.4127983	0.4556231	0.3794349	0.3935241	0.452684	0.3186033	0.5075072	0.5182496	0.5133014	0.4986716	0.3574401	0.3455187	0.3694905	0.4036449	0.5862681	0.3504857	0.392979	0.5768472	0.499512	0.5870043	0.5803307	0.3929245	0.4024196	0.3963692	0.4026978	0.4540122	0.3496494	0.6120008	0.3572898	0.5133014	0.3375053	0.6158722	0.309243	0.5842959	0.3328187	0.3665601	0.3390086	0.3503626	0.3549176	0.4545073	0.4084667
2022-03-04T14:00	0.3639388	0.3558195	0.3742713	0.4076619	0.3851049	0.3410532	0.388169	0.4291412	0.4858502	0.3858351	0.4040113	0.4818852	0.309239	0.5561864	0.5709223	0.5641546	0.5440899	0.3577899	0.3427561	0.3730873	0.4171625	0.6660189	0.3489985	0.4033072	0.6526598	0.5452267	0.6670261	0.65762	0.4032509	0.4155704	0.4076904	0.4159173	0.4836989	0.3479594	0.7026254	0.3575874	0.5641546	0.3326976	0.7081481	0.2977659	0.6632234	0.3268539	0.3693725	0.3345784	0.3488251	0.3546118	0.4843269	0.4234669
2022-03-04T15:00	0.3077026	0.300571	0.3167935	0.3462449	0.3263476	0.287576	0.3290386	0.3652165	0.4154967	0.3269844	0.3430263	0.4119683	0.2597207	0.4781245	0.4912879	0.4852305	0.4673252	0.3023082	0.2890834	0.3157547	0.3546401	0.5764523	0.2945806	0.3423858	0.5644578	0.4683548	0.5773524	0.5688882	0.3423384	0.3532245	0.3462688	0.3535413	0.4135892	0.2936477	0.6093279	0.3021171	0.4852305	0.2802616	0.6142636	0.2496978	0.5739461	0.2751576	0.3124812	0.2819148	0.2944353	0.2994949	0.4141494	0.3602038
2022-03-04T16:00	0.2382538	0.230674	0.2479888	0.2801592	0.2583113	0.2170596	0.2612554	0.3013484	0.3592592	0.2590078	0.2765996	0.3551418	0.1863266	0.4345049	0.4507738	0.4432949	0.4213394	0.2325195	0.2186189	0.2468784	0.2894986	0.5588416	0.2243728	0.2759003	0.5433285	0.4225806	0.559998	0.5490611	0.2758421	0.287903	0.2801985	0.2882659	0.3570126	0.2234046	0.6018935	0.232336	0.4432949	0.2094553	0.6084752	0.1751751	0.5556005	0.203964	0.2433647	0.2111653	0.2242112	0.2295498	0.3576707	0.2957113
2022-03-04T17:00	0.3090412	0.3007395	0.3196287	0.3542322	0.3307926	0.285752	0.3339672	0.3767282	0.4371287	0.3315427	0.3504443	0.4328954	0.2529674	0.5137494	0.530091	0.5225817	0.5004773	0.3027692	0.2874852	0.3184267	0.3641789	0.636709	0.2938143	0.3496812	0.621575	0.5017265	0.6378351	0.6271871	0.3496074	0.3624746	0.3542571	0.3628809	0.4348287	0.2927615	0.6784533	0.3025527	0.5225817	0.2773443	0.6847799	0.2402235	0.6335487	0.2714874	0.3145979	0.2792339	0.2936456	0.2995146	0.4355146	0.3707561
2022-03-04T18:00	0.3526423	0.3436369	0.364127	0.4015739	0.3762337	0.3273154	0.3796844	0.4258453	0.490685	0.3770337	0.3974724	0.4861244	0.2918448	0.5724195	0.5897286	0.5817406	0.5582692	0.3458319	0.3292049	0.3628349	0.41228	0.7025193	0.3361113	0.3966621	0.6865682	0.5595909	0.7037205	0.6924723	0.3965784	0.410464	0.4016021	0.4108957	0.4881989	0.3349554	0.7464787	0.3456094	0.5817797	0.3181487	0.7531269	0.2778478	0.6992021	0.3117503	0.3587015	0.3201992	0.3359184	0.3423111	0.4889369	0.4194099
2022-03-04T19:00	0.3583841	0.349057	0.3702665	0.4090031	0.3827663	0.3322136	0.3863312	0.4341413	0.5013871	0.3836073	0.4047414	0.4966617	0.2955144	0.5863851	0.6044237	0.5961247	0.5716714	0.351337	0.3341798	0.3689001	0.4201106	0.7220289	0.3412896	0.4039165	0.7053317	0.5730623	0.7232618	0.7115296	0.4038312	0.418202	0.4090318	0.4186418	0.498814	0.3400914	0.7678961	0.3511109	0.5961247	0.322745	0.7748258	0.2811033	0.7185298	0.3161611	0.3646199	0.3248725	0.3410937	0.3476853	0.4996019	0.4274634
2022-03-04T20:00	0.3610494	0.3521686	0.3723621	0.4091444	0.3842575	0.3360657	0.3876314	0.4329065	0.4962337	0.3850443	0.4051229	0.4918029	0.3016369	0.575656	0.592429	0.5846953	0.5619484	0.3543327	0.3379485	0.3710724	0.4196311	0.7013777	0.3447352	0.4043284	0.6860147	0.5632378	0.7025293	0.6916783	0.4042434	0.4178476	0.4091731	0.4182563	0.4937941	0.343604	0.7436543	0.3541056	0.5847345	0.3270012	0.750075	0.2887016	0.6981619	0.3206859	0.3669925	0.3290518	0.3445628	0.3508657	0.4945384	0.4266243
2022-03-04T21:00	0.3406914	0.3317206	0.3521683	0.3895736	0.3642424	0.3154667	0.3676807	0.4138744	0.4790229	0.3650671	0.3854677	0.4744536	0.2805509	0.5614245	0.5789603	0.5709168	0.5471883	0.3339078	0.3173537	0.3508709	0.400329	0.693331	0.3242113	0.3846566	0.6771219	0.5485162	0.6945569	0.6830993	0.3846025	0.3984859	0.3896282	0.3989042	0.4765376	0.3230517	0.7380084	0.3336933	0.5709168	0.3063561	0.7447929	0.2666418	0.6899357	0.2999855	0.3467328	0.3083949	0.3240255	0.3303955	0.4772559	0.4074355
2022-03-04T22:00	0.3432106	0.3338885	0.35511	0.3939937	0.3676594	0.3170565	0.3712258	0.4193318	0.4873569	0.3684958	0.3897397	0.4825901	0.2791581	0.5737882	0.5922101	0.5837587	0.558811	0.3361495	0.3190092	0.3537448	0.4051781	0.7127532	0.3261272	0.3888883	0.695632	0.5602477	0.7140169	0.701975	0.388806	0.4032759	0.3940492	0.4037294	0.4847517	0.3249312	0.7600007	0.3359324	0.5837587	0.3076067	0.7671551	0.2649184	0.70916	0.3010446	0.3494524	0.3097323	0.3259159	0.3325001	0.4855187	0.4126059
2022-03-04T23:00	0.3829242	0.3733547	0.3950988	0.4348011	0.4079616	0.3560022	0.4115996	0.46047	0.5289715	0.4088031	0.4304656	0.5241789	0.3172308	0.6151083	0.6333262	0.6249182	0.6002398	0.3756933	0.358012	0.39372	0.4461539	0.751746	0.3653623	0.4295849	0.7350268	0.6016265	0.7529884	0.7412332	0.4295242	0.4442125	0.4348318	0.4446815	0.5263889	0.3641281	0.7977828	0.3754508	0.6249605	0.3462522	0.8047684	0.302356	0.7482273	0.3394402	0.3893309	0.3484403	0.365152	0.3719363	0.5271516	0.4536758
