time	hru_rh(1)	hru_rh(2)	hru_rh(3)	hru_rh(4)	hru_rh(5)	hru_rh(6)	hru_rh(7)	hru_rh(8)	hru_rh(9)	hru_rh(10)	hru_rh(11)	hru_rh(12)	hru_rh(13)	hru_rh(14)	hru_rh(15)	hru_rh(16)	hru_rh(17)	hru_rh(18)	hru_rh(19)	hru_rh(20)	hru_rh(21)	hru_rh(22)	hru_rh(23)	hru_rh(24)	hru_rh(25)	hru_rh(26)	hru_rh(27)	hru_rh(28)	hru_rh(29)	hru_rh(30)	hru_rh(31)	hru_rh(32)	hru_rh(33)	hru_rh(34)	hru_rh(35)	hru_rh(36)	hru_rh(37)	hru_rh(38)	hru_rh(39)	hru_rh(40)	hru_rh(41)	hru_rh(42)	hru_rh(43)	hru_rh(44)	hru_rh(45)	hru_rh(46)	hru_rh(47)	hru_rh(48)
units	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)	(%)
2022-07-08T12:00	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9	97.9
2022-07-08T13:00	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2	72.2
2022-07-08T14:00	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5	40.5
2022-07-08T15:00	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8	30.8
2022-07-08T16:00	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7
2022-07-08T17:00	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2	18.2
2022-07-08T18:00	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6
2022-07-08T19:00	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7	29.7
2022-07-08T20:00	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8	29.8
2022-07-08T21:00	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7	34.7
2022-07-08T22:00	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2	28.2
2022-07-08T23:00	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9	25.9
2022-07-09T00:00	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7	19.7
2022-07-09T01:00	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6	36.6
2022-07-09T02:00	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4	37.4
2022-07-09T03:00	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2	41.2
2022-07-09T04:00	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9	52.9
2022-07-09T05:00	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8	55.8
2022-07-09T06:00	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9	53.9
2022-07-09T07:00	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9	54.9
2022-07-09T08:00	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6	51.6
2022-07-09T09:00	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51
2022-07-09T10:00	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4	43.4
2022-07-09T11:00	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6	46.6
2022-07-09T12:00	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5	38.5
2022-07-09T13:00	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8	33.8
2022-07-09T14:00	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1	29.1
2022-07-09T15:00	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3	34.3
2022-07-09T16:00	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6
2022-07-09T17:00	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7	88.7
2022-07-09T18:00	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4
2022-07-09T19:00	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9
2022-07-09T20:00	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7	83.7
2022-07-09T21:00	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83
2022-07-09T22:00	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8	76.8
2022-07-09T23:00	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6	81.6
2022-07-10T00:00	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
2022-07-10T01:00	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5
2022-07-10T02:00	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1	80.1
2022-07-10T03:00	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1	79.1
2022-07-10T04:00	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5
2022-07-10T05:00	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6	82.6
2022-07-10T06:00	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4	82.4
2022-07-10T07:00	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74
2022-07-10T08:00	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4	66.4
2022-07-10T09:00	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6	79.6
2022-07-10T10:00	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2	92.2
2022-07-10T11:00	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6	77.6
2022-07-10T12:00	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5	79.5
2022-07-10T13:00	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9	88.9
2022-07-10T14:00	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3	67.3
2022-07-10T15:00	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3	63.3
2022-07-10T16:00	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79
2022-07-10T17:00	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6	84.6
2022-07-10T18:00	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85	85
2022-07-10T19:00	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9	85.9
2022-07-10T20:00	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5
2022-07-10T21:00	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
2022-07-10T22:00	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2	91.2
2022-07-10T23:00	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8	91.8
2022-07-11T00:00	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9	91.9
2022-07-11T01:00	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4	91.4
2022-07-11T02:00	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4	85.4
2022-07-11T03:00	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6	83.6
2022-07-11T04:00	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2	87.2
2022-07-11T05:00	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5	88.5
2022-07-11T06:00	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4	89.4
2022-07-11T07:00	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5	89.5
2022-07-11T08:00	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1	89.1
