time	Albedo(1)	Albedo(2)	Albedo(3)	Albedo(4)	Albedo(5)	Albedo(6)	Albedo(7)	Albedo(8)	Albedo(9)	Albedo(10)	Albedo(11)	Albedo(12)	Albedo(13)	Albedo(14)	Albedo(15)	Albedo(16)	Albedo(17)	Albedo(18)	Albedo(19)	Albedo(20)	Albedo(21)	Albedo(22)	Albedo(23)	Albedo(24)	Albedo(25)	Albedo(26)	Albedo(27)	Albedo(28)	Albedo(29)	Albedo(30)	Albedo(31)	Albedo(32)	Albedo(33)	Albedo(34)	Albedo(35)	Albedo(36)	Albedo(37)	Albedo(38)	Albedo(39)	Albedo(40)	Albedo(41)	Albedo(42)	Albedo(43)	Albedo(44)	Albedo(45)	Albedo(46)	Albedo(47)	Albedo(48)
units	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()	()
2022-03-03T18:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-03T19:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-03T20:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-03T21:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-03T22:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-03T23:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T00:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T01:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T02:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T03:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T04:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T05:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T06:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T07:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T08:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T09:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T10:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T11:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T12:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T13:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T14:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T15:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T16:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T17:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T18:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T19:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T20:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T21:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T22:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-04T23:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T00:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T01:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T02:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T03:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T04:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T05:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T06:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T07:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T08:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T09:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T10:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T11:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T12:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T13:00	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T14:00	0.3	0.92	0.92	0.6	0.92	0.3	0.92	0.3	0.3	0.6	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.6	0.3	0.3	0.3	0.3	0.6	0.6	0.6	0.6	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.6
2022-03-05T15:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T16:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T17:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T18:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T19:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T20:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T21:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T22:00	0.6	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-05T23:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-06T00:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-06T01:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-06T02:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-06T03:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-06T04:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-06T05:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-06T06:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-06T07:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-06T08:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-06T09:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-06T10:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
2022-03-06T11:00	0.3	0.92	0.92	0.3	0.92	0.3	0.92	0.3	0.3	0.3	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.92	0.92	0.92	0.92	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
